1.1287940059, 234.0
2.60800456796, 209.0
1e-06, 182.0
1.72796236353, 228.0
1.29011262337, 232.0
3.0, 220.0
1.31250888489, 234.0
1.3097960644, 250.0
0.784200313107, 233.0
0.852247605617, 244.0
0.892123394904, 248.0
1.00359922719, 240.0
0.72689517017, 245.0
0.733057945006, 248.0
0.737967849156, 247.0
0.742707708497, 238.0
0.988938875752, 228.0
0.623817064458, 250.0
0.622500074589, 239.0
0.627252341748, 256.0
1.96598834405, 218.0
0.538962035985, 239.0
0.53688075426, 270.0
2.99726713225, 213.0
0.421325374884, 248.0
0.422297254809, 262.0
0.420106118492, 252.0
0.420971147147, 260.0
0.420427671271, 264.0
0.424109326308, 254.0
0.426048354809, 260.0
0.425269848653, 262.0
0.422657090793, 270.0
0.423972708469, 264.0
0.421732317508, 258.0
0.422312997656, 262.0
0.422676608291, 258.0
0.425125605967, 259.0
0.421031503511, 249.0
2.00584579164, 216.0
0.421797213901, 256.0
0.419203365314, 257.0
0.420906381335, 268.0
0.422930769052, 258.0
0.417577641176, 260.0
0.524249680733, 264.0
0.523331161968, 246.0
0.344764097725, 252.0
0.560320325849, 244.0
0.309447363147, 260.0
0.309229404134, 263.0
0.309570448018, 262.0
0.311030093751, 256.0
0.312557393495, 261.0
0.499588717002, 240.0
0.249372646014, 248.0
2.53157889442, 208.0
2.99997632257, 214.0
0.00455333888179, 201.0
0.490760600045, 256.0
1.70745641387, 210.0
0.518574916009, 252.0
0.518404032621, 250.0
0.516503780281, 261.0
0.336132479468, 264.0
0.335050616857, 266.0
0.337626880561, 257.0
0.333497063321, 258.0
0.334386692889, 274.0
0.225745619543, 262.0
2.57936871589, 223.0
2.89230339286, 217.0
0.773292471177, 238.0
1.27013573852, 234.0
0.426267579749, 268.0
0.0835294331012, 214.0
2.17520494069, 224.0
0.0953178567076, 226.0
0.563648717007, 240.0
1.12013528346, 246.0
0.456830116908, 257.0
2.84249211689, 209.0
1.3479803911, 232.0
0.27873028661, 259.0
2.80477508551, 224.0
1.62034356002, 227.0
1.10817580448, 233.0
1.44907052215, 233.0
1.666804857, 226.0
1.37536369323, 231.0
2.8808579229, 216.0
2.34234555073, 218.0
1.30026313465, 221.0
1.13637358187, 245.0
2.23878854619, 221.0
1.77034904753, 214.0
1.35769184642, 236.0
1.03235537185, 231.0
1.94383320106, 230.0
1.55666493997, 230.0
0.37635897901, 247.0
2.00181791449, 225.0
1.97078204007, 212.0
0.441708302283, 253.0
2.05857691876, 226.0
1.34890007461, 236.0
2.90497354348, 218.0
0.732612392212, 244.0
2.93551118017, 216.0
0.93547818311, 234.0
2.49503804018, 236.0
0.0780740477498, 232.0
0.957490180779, 251.0
2.19383889736, 223.0
1.39909625738, 223.0
1.81637354539, 223.0
2.40934621439, 214.0
2.53982075212, 220.0
0.739514003738, 240.0
1.97901469609, 214.0
0.450855560421, 249.0
0.317416499713, 248.0
0.643009958823, 246.0
1.37204284149, 236.0
0.826400542249, 238.0
2.12952707384, 236.0
0.00373524997223, 196.0
2.47018188806, 211.0
0.412650590956, 258.0
0.412349040383, 259.0
0.411854203502, 253.0
0.411183104577, 269.0
0.412889145084, 250.0
0.413019501626, 258.0
0.410168520501, 264.0
0.413232233546, 252.0
0.406815551497, 253.0
2.99933588566, 222.0
0.547924033703, 251.0
0.391507724223, 262.0
0.391009792709, 248.0
0.579596813835, 260.0
0.580354470827, 254.0
0.375365628837, 252.0
0.587846263811, 242.0
0.363414017685, 266.0
0.361164640664, 258.0
0.363674397571, 250.0
0.600243205814, 250.0
2.99908083855, 226.0
0.359625710263, 273.0
0.355992515681, 243.0
0.600352706776, 248.0
0.348910626901, 251.0
0.607148642348, 245.0
0.342216280221, 248.0
0.619197683227, 241.0
0.334569384256, 261.0
2.99992242232, 222.0
0.334745862637, 257.0
0.333330602887, 256.0
0.00233155395387, 182.0
0.609423346971, 254.0
